ABS,96hQC,96hQCOA,96hQCCALB,96hOACALB,96hS1,96hS2
704.466851,0.015675,0.063318,0.019189,0.061824,0.069007,0.059218
706.33052,0.019839,0.06859,0.025774,0.067749,0.075812,0.068914
708.194189,0.014677,0.067729,0.027884,0.067019,0.077587,0.072277
710.057858,0.008989,0.065164,0.026531,0.066733,0.08009,0.070585
711.921527,0.014091,0.072379,0.031388,0.07585,0.089924,0.077427
713.785196,0.011978,0.074068,0.027283,0.079187,0.090858,0.078974
715.648865,0.009556,0.077229,0.023654,0.082019,0.091131,0.080945
717.512534,0.009646,0.08406,0.024339,0.087901,0.096326,0.086249
719.376203,0.011048,0.093,0.026717,0.09696,0.105185,0.0946
721.239872,0.008791,0.096783,0.02334,0.100102,0.1082,0.097062
723.10354,0.007279,0.094937,0.020518,0.098413,0.106768,0.09508
724.967209,0.003145,0.084424,0.015892,0.08826,0.096982,0.085472
726.830878,0.005554,0.080622,0.018446,0.083226,0.092256,0.08217
728.694547,0.006412,0.075795,0.020413,0.077305,0.086497,0.077853
730.558216,0.000974,0.063428,0.014755,0.065393,0.074507,0.06584
732.421885,0.001605,0.057659,0.013723,0.059831,0.069152,0.060356
734.285554,-0.002331,0.04944,0.010083,0.051723,0.059992,0.051123
736.149223,-0.001555,0.046636,0.012212,0.049424,0.054777,0.047893
738.012892,0.000023,0.0444,0.012815,0.046817,0.052047,0.046856
739.876561,-0.001899,0.038615,0.009488,0.039707,0.046768,0.041151
741.74023,-0.000819,0.037347,0.011141,0.037338,0.044524,0.038734
743.603899,0.00003,0.0359,0.01156,0.035451,0.0427,0.036725
745.467567,0.002603,0.035866,0.013326,0.035694,0.042451,0.036931
747.331236,0.004813,0.035607,0.015443,0.036085,0.041869,0.036746
749.194905,0.007371,0.035221,0.017537,0.035301,0.042678,0.036961
751.058574,0.005744,0.031695,0.015298,0.031637,0.039919,0.034088
752.922243,0.00891,0.034181,0.018038,0.034202,0.041415,0.036396
754.785912,0.008608,0.033146,0.01683,0.031999,0.039047,0.035087
756.649581,0.006183,0.029466,0.01393,0.027541,0.034996,0.031479
758.51325,0.007775,0.030685,0.016662,0.028845,0.036392,0.031775
760.376919,0.008219,0.031685,0.018144,0.029272,0.037073,0.031508
762.240588,0.007,0.030208,0.016213,0.0281,0.035697,0.029847
764.104257,0.007273,0.029489,0.015869,0.028244,0.035427,0.029942
765.967926,0.003955,0.025041,0.01312,0.024709,0.031042,0.026633
767.831594,0.005702,0.025846,0.014731,0.025551,0.031271,0.027808
769.695263,0.006646,0.025664,0.014926,0.025791,0.031526,0.027435
771.558932,0.002343,0.021021,0.011082,0.021368,0.027038,0.022869
773.422601,0.001325,0.019728,0.01119,0.019545,0.025774,0.022049
775.28627,0.001431,0.01849,0.011254,0.018544,0.025446,0.021411
777.149939,0.001946,0.018598,0.012288,0.019897,0.026044,0.022154
779.013608,0.000389,0.017665,0.012464,0.02017,0.025107,0.021225
780.877277,0.000717,0.017495,0.013425,0.019684,0.025738,0.021249
782.740946,0.002528,0.018324,0.01501,0.018599,0.026926,0.021871
784.604615,0.007187,0.02145,0.018197,0.019469,0.029114,0.024118
786.468284,0.013967,0.025981,0.020755,0.021133,0.031547,0.026561
788.331953,0.017244,0.027568,0.01925,0.020697,0.03003,0.025876
790.195621,0.019257,0.028949,0.018984,0.02266,0.030428,0.02713
792.05929,0.017091,0.027236,0.017422,0.023195,0.030295,0.026712
793.922959,0.016266,0.026978,0.019268,0.025565,0.032756,0.028818
795.786628,0.014737,0.026522,0.021059,0.02594,0.034526,0.030212
797.650297,0.011879,0.025,0.021099,0.023749,0.033559,0.028676
799.513966,0.011622,0.025808,0.023021,0.024145,0.033659,0.028742
801.377635,0.013171,0.027457,0.025837,0.026039,0.035321,0.030318
803.241304,0.012983,0.026212,0.026031,0.024815,0.034117,0.02936
805.104973,0.013965,0.02617,0.027287,0.024301,0.033668,0.028801
806.968642,0.012841,0.024603,0.028203,0.023678,0.033259,0.028245
808.832311,0.010128,0.023157,0.02976,0.023905,0.033977,0.028985
810.69598,0.007721,0.021896,0.0309,0.023655,0.034573,0.02966
812.559649,0.006605,0.020567,0.032302,0.023022,0.034568,0.02992
814.423317,0.005418,0.019373,0.032842,0.021549,0.033991,0.028919
816.286986,0.006581,0.020855,0.034247,0.021284,0.034927,0.029404
818.150655,0.008796,0.022765,0.036025,0.021929,0.036235,0.03055
820.014324,0.010069,0.023686,0.036646,0.02284,0.036517,0.030854
821.877993,0.011566,0.025063,0.037992,0.024885,0.037071,0.031947
823.741662,0.0087,0.022765,0.036142,0.023344,0.034377,0.030148
825.605331,0.008649,0.023163,0.037506,0.025147,0.035773,0.031247
827.469,0.008826,0.024099,0.039153,0.027512,0.037613,0.032339
829.332669,0.006187,0.022765,0.038623,0.027843,0.037157,0.032352
831.196338,0.004784,0.022885,0.039632,0.029275,0.038674,0.034036
833.060007,0.002996,0.022426,0.039844,0.029548,0.040064,0.034856
834.923676,0.002354,0.022941,0.04128,0.030836,0.042148,0.036921
836.787344,0.001118,0.023052,0.041968,0.031711,0.043124,0.03803
838.651013,0.00119,0.024452,0.043448,0.033488,0.045336,0.039941
840.514682,0.001133,0.025267,0.044595,0.034733,0.047184,0.041649
842.378351,0.000674,0.025054,0.044402,0.034799,0.047391,0.042424
844.24202,0.000001,0.024501,0.042651,0.033804,0.046063,0.041253
846.105689,0.00171,0.026582,0.041837,0.035286,0.046489,0.04098
847.969358,0.001781,0.027449,0.039056,0.035852,0.045454,0.039962
849.833027,-0.00026,0.026044,0.035233,0.034741,0.04257,0.037933
851.696696,-0.00357,0.023178,0.031375,0.033095,0.039325,0.035271
853.560365,-0.004318,0.022793,0.029968,0.034092,0.039255,0.035198
855.424034,-0.004834,0.02258,0.028196,0.03426,0.038977,0.034949
857.287703,-0.006248,0.021807,0.025861,0.033094,0.037848,0.033619
859.151371,-0.008107,0.020587,0.023476,0.031547,0.036239,0.032015
861.01504,-0.008371,0.020688,0.022519,0.031195,0.035678,0.031798
862.878709,-0.007013,0.022465,0.023314,0.032431,0.036889,0.032891
864.742378,-0.007083,0.022991,0.023133,0.032511,0.036957,0.032586
866.606047,-0.006977,0.023714,0.023483,0.032531,0.037005,0.032689
868.469716,-0.006611,0.024451,0.023773,0.032333,0.036982,0.032658
870.333385,-0.006647,0.024901,0.023718,0.031911,0.037121,0.032366
872.197054,-0.005909,0.026687,0.025092,0.03251,0.038263,0.033476
874.060723,-0.004678,0.029067,0.026921,0.03327,0.039261,0.034567
875.924392,-0.003787,0.031092,0.027898,0.032957,0.039119,0.034539
877.788061,-0.002448,0.033412,0.029061,0.032331,0.038597,0.034302
879.65173,0.001462,0.036211,0.032251,0.033956,0.040154,0.035763
881.515399,0.004404,0.03641,0.035202,0.035313,0.041514,0.037071
883.379067,0.00426,0.036002,0.036516,0.035601,0.041653,0.037307
885.242736,0.001557,0.035808,0.035943,0.035482,0.041172,0.036719
887.106405,-0.000663,0.036279,0.034867,0.036182,0.041556,0.036956
888.970074,-0.001919,0.037441,0.033277,0.037252,0.042333,0.037817
890.833743,-0.003753,0.038246,0.030544,0.03745,0.042426,0.038032
892.697412,-0.005955,0.037988,0.026322,0.036453,0.04134,0.036826
894.561081,-0.006595,0.038761,0.023122,0.036495,0.040986,0.036441
896.42475,-0.007453,0.039556,0.020314,0.03672,0.040837,0.036377
898.288419,-0.007586,0.041187,0.018801,0.037819,0.041816,0.037342
900.152088,-0.00844,0.041973,0.017041,0.038013,0.04208,0.03749
902.015757,-0.008919,0.04332,0.01629,0.038818,0.042986,0.038113
903.879426,-0.008782,0.044959,0.01659,0.040285,0.04454,0.039453
905.743094,-0.0085,0.046521,0.017577,0.041638,0.04586,0.040959
907.606763,-0.007895,0.048913,0.019415,0.043637,0.047494,0.042979
909.470432,-0.008004,0.050622,0.020244,0.045076,0.048765,0.044092
911.334101,-0.007778,0.052507,0.021249,0.046496,0.050675,0.045458
913.19777,-0.007405,0.054701,0.022552,0.048079,0.052429,0.047015
915.061439,-0.007035,0.057045,0.024268,0.049931,0.053986,0.048798
916.925108,-0.006497,0.059534,0.026245,0.051665,0.055976,0.050754
918.788777,-0.006188,0.061594,0.027745,0.052925,0.057718,0.052189
920.652446,-0.005787,0.063745,0.029228,0.05421,0.059148,0.053373
922.516115,-0.00476,0.066018,0.031086,0.055502,0.060757,0.054878
924.379784,-0.002927,0.06875,0.033499,0.057072,0.062847,0.056975
926.243453,-0.000178,0.072053,0.036553,0.058968,0.065248,0.059302
928.107121,0.003263,0.075395,0.039981,0.060421,0.0675,0.061137
929.97079,0.006778,0.078251,0.042523,0.061271,0.06877,0.062144
931.834459,0.01051,0.080725,0.044228,0.062543,0.069755,0.063228
933.698128,0.01155,0.080743,0.0446,0.062938,0.069771,0.063336
935.561797,0.009834,0.079161,0.045543,0.063653,0.070126,0.063853
937.425466,0.005627,0.076071,0.045886,0.063496,0.069539,0.063613
939.289135,0.001616,0.073443,0.046015,0.063207,0.068883,0.063081
941.152804,-0.002519,0.069984,0.045193,0.062044,0.067403,0.061629
943.016473,-0.00459,0.067268,0.045669,0.061735,0.066763,0.0613
944.880142,-0.00567,0.064807,0.046204,0.061248,0.066076,0.06076
946.743811,-0.006996,0.061674,0.04547,0.059531,0.06419,0.059062
948.60748,-0.007798,0.058445,0.044571,0.057563,0.062367,0.057382
950.471148,-0.00824,0.055067,0.043051,0.055353,0.06027,0.055251
952.334817,-0.007895,0.052108,0.041061,0.053399,0.057934,0.05309
954.198486,-0.007902,0.048711,0.037751,0.050735,0.054892,0.050245
956.062155,-0.007993,0.045599,0.033575,0.047971,0.051799,0.047161
957.925824,-0.008323,0.042764,0.028837,0.045038,0.048681,0.044099
959.789493,-0.008464,0.040293,0.024494,0.04247,0.045791,0.041715
961.653162,-0.007687,0.038929,0.021581,0.041084,0.043959,0.04014
963.516831,-0.007906,0.036922,0.018323,0.039087,0.041798,0.037927
965.3805,-0.007645,0.035274,0.015929,0.037485,0.040098,0.036292
967.244169,-0.007219,0.033347,0.014302,0.035712,0.038171,0.03461
969.107838,-0.007104,0.031026,0.013097,0.033481,0.03579,0.032442
970.971507,-0.007314,0.028559,0.011925,0.030851,0.033151,0.029811
972.835176,-0.007256,0.026367,0.011434,0.028838,0.031058,0.027728
974.698844,-0.007161,0.024365,0.011573,0.027294,0.029332,0.026072
976.562513,-0.007076,0.022474,0.011863,0.025583,0.027684,0.024518
978.426182,-0.007521,0.020363,0.012,0.023738,0.026056,0.02292
980.289851,-0.007709,0.018982,0.012757,0.022667,0.02512,0.02198
982.15352,-0.007873,0.017687,0.013407,0.021756,0.024153,0.021057
984.017189,-0.007101,0.017269,0.01503,0.021995,0.02425,0.021163
985.880858,-0.007046,0.016401,0.016305,0.021585,0.023952,0.021041
987.744527,-0.006874,0.015488,0.017715,0.020824,0.023675,0.020824
989.608196,-0.005717,0.015192,0.020388,0.020524,0.024322,0.021156
991.471865,-0.004043,0.015062,0.024134,0.020045,0.025286,0.021752
993.335534,-0.001637,0.015137,0.028419,0.019267,0.026245,0.02262
995.199203,0.00223,0.01614,0.032072,0.018849,0.027167,0.023639
997.062871,0.006947,0.018279,0.032949,0.018697,0.027273,0.023784
998.92654,0.010575,0.020373,0.031106,0.018182,0.026044,0.022633
1000.790209,0.011521,0.020708,0.030802,0.01798,0.025547,0.022158
1002.653878,0.009458,0.018817,0.034235,0.018178,0.02698,0.023383
1004.517547,0.007294,0.016948,0.039117,0.018288,0.029106,0.025402
1006.381216,0.008707,0.017786,0.042119,0.019149,0.030783,0.027156
1008.244885,0.010685,0.019196,0.039905,0.019701,0.030043,0.02652
1010.108554,0.010235,0.019459,0.034992,0.019977,0.027715,0.024466
1011.972223,0.007177,0.017908,0.031279,0.02008,0.025359,0.022377
1013.835892,0.003566,0.015747,0.030476,0.020403,0.024438,0.021495
1015.699561,-0.000207,0.01337,0.031837,0.020995,0.024589,0.021744
1017.56323,-0.004024,0.010855,0.033891,0.021266,0.024594,0.021785
1019.426898,-0.006288,0.009298,0.036649,0.021479,0.024741,0.021842
1021.290567,-0.006731,0.009003,0.040575,0.02238,0.0258,0.022741
1023.154236,-0.006837,0.008717,0.044706,0.02343,0.026976,0.023776
1025.017905,-0.006682,0.008595,0.049021,0.024589,0.028117,0.024901
1026.881574,-0.007189,0.008066,0.052723,0.025212,0.028762,0.02542
1028.745243,-0.007396,0.007882,0.056373,0.026072,0.02972,0.026213
1030.608912,-0.006952,0.008118,0.060015,0.027363,0.031102,0.027566
1032.472581,-0.006226,0.008632,0.063504,0.028792,0.032781,0.029138
1034.33625,-0.006682,0.00799,0.06531,0.028893,0.033092,0.029475
1036.199919,-0.007017,0.007344,0.06653,0.029097,0.033233,0.029579
1038.063588,-0.006728,0.00742,0.067793,0.02993,0.033824,0.030108
1039.927257,-0.006833,0.00716,0.068399,0.030038,0.033712,0.030172
1041.790926,-0.006753,0.007233,0.069456,0.030321,0.033889,0.030378
1043.654594,-0.006502,0.007413,0.071102,0.030658,0.034356,0.030587
1045.518263,-0.006381,0.007447,0.073316,0.030694,0.034646,0.030759
1047.381932,-0.005921,0.008019,0.077185,0.031189,0.035271,0.031548
1049.245601,-0.005782,0.008311,0.082256,0.031373,0.035675,0.031905
1051.10927,-0.005598,0.008654,0.088627,0.031546,0.036214,0.032329
1052.972939,-0.005653,0.008617,0.096018,0.031665,0.036755,0.032933
1054.836608,-0.00564,0.008442,0.104462,0.032125,0.037642,0.033702
1056.700277,-0.00547,0.008586,0.113556,0.032979,0.038959,0.034886
1058.563946,-0.005526,0.008703,0.122678,0.033752,0.040238,0.036162
1060.427615,-0.005852,0.008409,0.131291,0.034399,0.04141,0.037261
1062.291284,-0.005558,0.008624,0.139739,0.035875,0.043372,0.039047
1064.154953,-0.005415,0.008714,0.147211,0.03755,0.045443,0.040892
1066.018621,-0.005248,0.008882,0.153303,0.039265,0.047355,0.042676
1067.88229,-0.005031,0.009048,0.157795,0.040777,0.04921,0.044487
1069.745959,-0.004754,0.009261,0.161144,0.042429,0.051549,0.046512
1071.609628,-0.004821,0.009516,0.16346,0.044664,0.054353,0.048857
1073.473297,-0.004568,0.010425,0.165659,0.047847,0.057899,0.052186
1075.336966,-0.004456,0.01129,0.168166,0.051121,0.061642,0.055718
1077.200635,-0.003839,0.012566,0.172238,0.055104,0.066354,0.060064
1079.064304,-0.002558,0.014331,0.177914,0.059819,0.071968,0.065446
1080.927973,-0.001093,0.01592,0.184908,0.064472,0.077634,0.070891
1082.791642,0.000748,0.017596,0.193534,0.068989,0.083481,0.076197
1084.655311,0.00334,0.019639,0.203099,0.073274,0.089153,0.081412
1086.51898,0.00669,0.021578,0.211733,0.077134,0.093643,0.085862
1088.382648,0.011506,0.024062,0.218704,0.080893,0.097078,0.089421
1090.246317,0.017568,0.026841,0.223154,0.08397,0.099054,0.091552
1092.109986,0.024181,0.029844,0.225885,0.086431,0.099793,0.092355
1093.973655,0.028224,0.031611,0.227924,0.088045,0.099571,0.092229
1095.837324,0.027271,0.03054,0.229629,0.088825,0.098842,0.091748
1097.700993,0.022153,0.026372,0.230621,0.088534,0.097488,0.090714
1099.564662,0.01747,0.022462,0.23175,0.088536,0.096792,0.090272
1101.428331,0.014869,0.020399,0.232227,0.088707,0.096741,0.09038
1103.292,0.013732,0.019694,0.231785,0.089094,0.097284,0.091016
1105.155669,0.012496,0.01937,0.230431,0.090079,0.098464,0.092193
1107.019338,0.010385,0.018873,0.227722,0.0913,0.099566,0.093267
1108.883007,0.007871,0.018431,0.223776,0.092591,0.100026,0.093908
1110.746675,0.005755,0.01871,0.219308,0.094022,0.100289,0.094389
1112.610344,0.003394,0.018569,0.213964,0.094547,0.099719,0.093982
1114.474013,0.001973,0.018998,0.209515,0.095069,0.09941,0.093839
1116.337682,0.00128,0.019649,0.206052,0.095052,0.099076,0.093484
1118.201351,0.001271,0.020108,0.203327,0.094421,0.09838,0.092762
1120.06502,0.001437,0.019685,0.200616,0.092599,0.096702,0.091404
1121.928689,0.00159,0.018372,0.197239,0.089578,0.093996,0.088985
1123.792358,0.001968,0.016937,0.193476,0.086626,0.091204,0.086348
1125.656027,0.002824,0.015979,0.189601,0.084629,0.089051,0.084455
1127.519696,0.003419,0.014935,0.18474,0.083034,0.087107,0.08262
1129.383365,0.003951,0.014221,0.17938,0.082107,0.085681,0.081215
1131.247034,0.004619,0.014237,0.174033,0.08208,0.085185,0.080655
1133.110703,0.005552,0.01504,0.16869,0.082576,0.085344,0.080607
1134.974371,0.007308,0.016932,0.163801,0.083603,0.085998,0.081171
1136.83804,0.009778,0.01932,0.15877,0.084523,0.086464,0.081756
1138.701709,0.012336,0.02101,0.152464,0.084228,0.085881,0.081365
1140.565378,0.015949,0.022681,0.145981,0.083727,0.085382,0.080841
1142.429047,0.018587,0.023307,0.138989,0.08297,0.084642,0.079996
1144.292716,0.017762,0.0224,0.130905,0.081518,0.083124,0.078586
1146.156385,0.014331,0.02123,0.121969,0.079383,0.081299,0.07684
1148.020054,0.011234,0.020557,0.112011,0.076388,0.079022,0.074558
1149.883723,0.010775,0.020923,0.101724,0.073254,0.076926,0.072448
1151.747392,0.013047,0.022649,0.092052,0.070512,0.075808,0.071166
1153.611061,0.01589,0.024383,0.082576,0.06715,0.074836,0.069907
1155.47473,0.019787,0.026623,0.074617,0.064039,0.075097,0.070022
1157.338398,0.024682,0.029408,0.069092,0.061609,0.077067,0.071751
1159.202067,0.030164,0.032774,0.067044,0.060114,0.080482,0.074799
1161.065736,0.035685,0.036102,0.06832,0.0593,0.083856,0.077996
1162.929405,0.041146,0.03944,0.071791,0.059155,0.085697,0.07968
1164.793074,0.045945,0.042627,0.075015,0.059432,0.085163,0.079109
1166.656743,0.049113,0.045402,0.075322,0.06007,0.082829,0.076955
1168.520412,0.049164,0.047396,0.070996,0.060943,0.079919,0.074179
1170.384081,0.045781,0.048419,0.062721,0.061643,0.077263,0.071588
1172.24775,0.040172,0.048528,0.05375,0.062601,0.075707,0.070353
1174.111419,0.032781,0.046612,0.045941,0.063086,0.074693,0.069752
1175.975088,0.024897,0.042935,0.040024,0.062782,0.073787,0.06892
1177.838757,0.019045,0.039657,0.036496,0.062467,0.07326,0.068279
1179.702425,0.015583,0.037406,0.034647,0.061843,0.072799,0.067883
1181.566094,0.014382,0.036933,0.034321,0.06141,0.073073,0.068198
1183.429763,0.014023,0.037341,0.034734,0.060897,0.073543,0.068467
1185.293432,0.014104,0.038043,0.035732,0.060382,0.074064,0.068864
1187.157101,0.014714,0.039112,0.037351,0.0599,0.074952,0.069719
1189.02077,0.015537,0.040618,0.039489,0.059366,0.075928,0.070639
1190.884439,0.016572,0.042399,0.042238,0.058892,0.076683,0.07152
1192.748108,0.017981,0.044408,0.045824,0.058371,0.077484,0.072452
1194.611777,0.019434,0.046467,0.050108,0.057598,0.078252,0.07311
1196.475446,0.021361,0.049004,0.054753,0.056965,0.078949,0.07359
1198.339115,0.023627,0.052009,0.058553,0.056562,0.07937,0.073901
1200.202784,0.025479,0.055305,0.060269,0.056397,0.079316,0.073962
1202.066453,0.026314,0.058491,0.059032,0.056057,0.078586,0.073409
1203.930121,0.027952,0.062885,0.056532,0.056684,0.078601,0.073341
1205.79379,0.03007,0.067656,0.053291,0.057731,0.078697,0.073414
1207.657459,0.032238,0.072066,0.049656,0.058511,0.078286,0.073241
1209.521128,0.034385,0.075878,0.04637,0.059366,0.077934,0.073067
1211.384797,0.035653,0.078411,0.043408,0.0601,0.077334,0.072589
1213.248466,0.035271,0.079269,0.040869,0.060344,0.076349,0.071761
1215.112135,0.033434,0.078541,0.038778,0.060144,0.075283,0.070775
1216.975804,0.031279,0.077151,0.037272,0.060024,0.074436,0.070013
1218.839473,0.029737,0.076214,0.036343,0.060138,0.073843,0.069554
1220.703142,0.028398,0.075413,0.035457,0.060035,0.073092,0.068805
1222.566811,0.028036,0.075214,0.035769,0.060467,0.073086,0.068847
1224.43048,0.027755,0.074736,0.03667,0.060796,0.073137,0.069103
1226.294148,0.027214,0.073951,0.037532,0.060725,0.072941,0.068869
1228.157817,0.026558,0.073001,0.038461,0.060429,0.072775,0.068516
1230.021486,0.026676,0.072567,0.040247,0.060882,0.073385,0.069136
1231.885155,0.02724,0.072467,0.042544,0.061708,0.074481,0.070272
1233.748824,0.028763,0.073399,0.045623,0.062801,0.076143,0.071864
1235.612493,0.031197,0.075324,0.049311,0.06435,0.078428,0.074031
1237.476162,0.034609,0.078278,0.053442,0.066522,0.081232,0.076655
1239.339831,0.038994,0.082007,0.058142,0.068662,0.084146,0.079386
1241.2035,0.044229,0.086089,0.063301,0.070412,0.086775,0.081929
1243.067169,0.049335,0.089418,0.06811,0.071456,0.088397,0.083573
1244.930838,0.05378,0.092106,0.072099,0.071886,0.089204,0.084271
1246.794507,0.055242,0.092746,0.073592,0.070616,0.088005,0.083091
1248.658175,0.053923,0.091836,0.073447,0.068782,0.085808,0.081168
1250.521844,0.049707,0.089339,0.071796,0.066825,0.083484,0.078956
1252.385513,0.042741,0.08528,0.068643,0.064389,0.081019,0.076476
1254.249182,0.034897,0.080671,0.065258,0.06223,0.078983,0.074596
1256.112851,0.027964,0.076527,0.061899,0.06024,0.077099,0.072969
1257.97652,0.023705,0.07438,0.059857,0.059189,0.076502,0.072546
1259.840189,0.021617,0.073526,0.05839,0.05852,0.076641,0.072677
1261.703858,0.020212,0.072731,0.056435,0.057135,0.075991,0.071925
1263.567527,0.019387,0.072228,0.054982,0.055824,0.074969,0.070986
1265.431196,0.019395,0.072649,0.054689,0.055708,0.074789,0.070833
1267.294865,0.020082,0.074127,0.055199,0.056725,0.075626,0.071498
1269.158534,0.020712,0.076269,0.055945,0.058269,0.07665,0.072551
1271.022202,0.020959,0.079032,0.056486,0.059853,0.077569,0.073556
1272.885871,0.019846,0.081077,0.055547,0.060288,0.077498,0.073486
1274.74954,0.019016,0.083784,0.055002,0.061241,0.078231,0.074151
1276.613209,0.019497,0.087996,0.055991,0.063546,0.080402,0.076304
1278.476878,0.020563,0.092591,0.057757,0.066028,0.082719,0.078754
1280.340547,0.021452,0.09633,0.059312,0.067281,0.084136,0.080192
1282.204216,0.022691,0.098781,0.060701,0.067318,0.084413,0.080379
1284.067885,0.024721,0.099449,0.062116,0.066548,0.083579,0.0796
1285.931554,0.028267,0.099351,0.064345,0.066357,0.082935,0.079153
1287.795223,0.030989,0.097,0.065107,0.065026,0.08087,0.077199
1289.658892,0.031985,0.092474,0.063623,0.061872,0.076985,0.073432
1291.522561,0.031799,0.087371,0.061263,0.058362,0.07282,0.069415
1293.38623,0.032437,0.084077,0.060238,0.056514,0.070432,0.067082
1295.249898,0.033065,0.081885,0.060129,0.055569,0.069257,0.065909
1297.113567,0.033129,0.079887,0.060227,0.054433,0.068154,0.06482
1298.977236,0.032912,0.077746,0.060478,0.052793,0.066689,0.063532
1300.840905,0.03326,0.075749,0.060649,0.050738,0.064984,0.061966
1302.704574,0.035025,0.074158,0.061314,0.04869,0.06357,0.060513
1304.568243,0.03808,0.072577,0.062037,0.046395,0.062082,0.058852
1306.431912,0.042272,0.07104,0.062659,0.044028,0.060692,0.057174
1308.295581,0.047574,0.069986,0.063024,0.041367,0.059149,0.055534
1310.15925,0.054393,0.070506,0.064256,0.039826,0.058677,0.05531
1312.022919,0.063038,0.073082,0.067506,0.040461,0.060436,0.057268
1313.886588,0.070533,0.07449,0.069341,0.039485,0.060712,0.057504
1315.750257,0.076787,0.075258,0.070687,0.038009,0.060364,0.057066
1317.613925,0.082276,0.076569,0.073193,0.037979,0.061174,0.057871
1319.477594,0.082955,0.075045,0.07243,0.03566,0.058872,0.055488
1321.341263,0.076811,0.069183,0.066971,0.030126,0.052336,0.048799
1323.204932,0.068386,0.063042,0.061563,0.026027,0.046731,0.043382
1325.068601,0.059676,0.057648,0.056684,0.023794,0.042795,0.039824
1326.93227,0.051468,0.052581,0.051467,0.021999,0.039481,0.036648
1328.795939,0.044774,0.048203,0.046244,0.02038,0.036414,0.033746
1330.659608,0.040771,0.045475,0.042275,0.019642,0.034422,0.031907
1332.523277,0.038558,0.04359,0.039128,0.019083,0.032882,0.030453
1334.386946,0.039701,0.04446,0.039227,0.021469,0.034352,0.032184
1336.250615,0.045369,0.049907,0.044636,0.028964,0.041232,0.039241
1338.114284,0.053477,0.05787,0.054116,0.039727,0.05176,0.049875
1339.977952,0.054329,0.057288,0.055744,0.040225,0.051897,0.050155
1341.841621,0.048464,0.048641,0.050534,0.030496,0.041651,0.039622
1343.70529,0.045975,0.042888,0.052002,0.025094,0.036284,0.033754
1345.568959,0.050739,0.04387,0.060935,0.026885,0.038106,0.035435
1347.432628,0.057338,0.046377,0.068087,0.029436,0.04058,0.038104
1349.296297,0.063636,0.048416,0.069861,0.029483,0.040891,0.038423
1351.159966,0.069163,0.049968,0.068282,0.027831,0.039649,0.037059
1353.023635,0.074767,0.052172,0.066325,0.02691,0.039173,0.036552
1354.887304,0.07853,0.053365,0.063654,0.025632,0.038469,0.035864
1356.750973,0.080183,0.053701,0.061062,0.023898,0.037142,0.034562
1358.614642,0.081091,0.054861,0.061164,0.02437,0.038181,0.035682
1360.478311,0.086486,0.062085,0.068841,0.032486,0.047447,0.045033
1362.34198,0.088166,0.066753,0.074351,0.038585,0.054854,0.052667
1364.205648,0.078723,0.059837,0.066563,0.030542,0.047175,0.044704
1366.069317,0.068146,0.051688,0.059121,0.022536,0.039075,0.036101
1367.932986,0.06403,0.050832,0.059999,0.023629,0.040245,0.037294
1369.796655,0.06001,0.050259,0.060431,0.024942,0.041229,0.038667
1371.660324,0.057973,0.052068,0.062728,0.029161,0.044851,0.042483
