ABS,48hQC,48hQCOA,48hQCCALB,48hOACALB,48hS1,48hS2
738.012892,0.000916,0.045239,0.029948,0.044445,0.048921,0.03895
739.876561,-0.000871,0.040957,0.027069,0.037567,0.04394,0.033091
741.74023,0.000482,0.040012,0.02783,0.036085,0.04162,0.032238
743.603899,0.000762,0.038327,0.027805,0.033966,0.039098,0.031679
745.467567,0.002769,0.038395,0.029388,0.033477,0.03933,0.032429
747.331236,0.00525,0.038562,0.031428,0.034019,0.039542,0.03249
749.194905,0.007476,0.040192,0.034318,0.034359,0.039057,0.032723
751.058574,0.006444,0.037253,0.032729,0.030754,0.034908,0.029466
752.922243,0.010735,0.038302,0.035412,0.032312,0.037424,0.031828
754.785912,0.010953,0.037206,0.034467,0.031124,0.035934,0.030035
756.649581,0.008033,0.034032,0.031767,0.027935,0.031998,0.025843
758.51325,0.008957,0.034459,0.033034,0.028792,0.033908,0.027694
760.376919,0.009173,0.034905,0.03362,0.029136,0.034702,0.029007
762.240588,0.007617,0.03363,0.032853,0.02739,0.033063,0.027606
764.104257,0.007227,0.033648,0.033336,0.027036,0.032087,0.026495
765.967926,0.003545,0.029782,0.030362,0.023287,0.02755,0.021926
767.831594,0.004514,0.029935,0.032048,0.023593,0.028783,0.023525
769.695263,0.004974,0.029571,0.032296,0.023421,0.028885,0.024002
771.558932,0.000947,0.025387,0.028569,0.019517,0.024926,0.019456
773.422601,-0.000575,0.02383,0.028168,0.01907,0.024433,0.017898
775.28627,-0.001824,0.022233,0.028768,0.018757,0.023252,0.016925
777.149939,-0.000865,0.022866,0.030878,0.019345,0.023418,0.017859
779.013608,-0.001291,0.022462,0.031563,0.01865,0.023456,0.017769
780.877277,-0.001864,0.022662,0.032965,0.018604,0.024173,0.017943
782.740946,-0.001878,0.02381,0.035367,0.01841,0.024719,0.017993
784.604615,0.00158,0.02745,0.039513,0.0194,0.026194,0.019792
786.468284,0.008172,0.033628,0.043134,0.020852,0.028166,0.022262
788.331953,0.013789,0.037171,0.041804,0.019967,0.026929,0.02159
790.195621,0.016978,0.038238,0.041306,0.021428,0.028219,0.0226
792.05929,0.012871,0.034879,0.039071,0.021635,0.028532,0.02229
793.922959,0.010518,0.034635,0.039625,0.024188,0.030564,0.025208
795.786628,0.009758,0.033913,0.041708,0.025551,0.032037,0.027086
797.650297,0.008086,0.031223,0.043125,0.024146,0.030951,0.025029
799.513966,0.008895,0.031754,0.045936,0.024008,0.030951,0.024707
801.377635,0.010979,0.034116,0.050374,0.025487,0.032272,0.026113
803.241304,0.009386,0.033171,0.052366,0.024819,0.031003,0.025169
805.104973,0.007813,0.031922,0.054372,0.024467,0.030814,0.025335
806.968642,0.005603,0.0301,0.055951,0.02359,0.030991,0.024734
808.832311,0.004441,0.029209,0.05895,0.023728,0.031489,0.025219
810.69598,0.003436,0.028123,0.061647,0.023532,0.03146,0.025607
812.559649,0.002145,0.027331,0.063687,0.0225,0.031531,0.024979
814.423317,0.000426,0.026484,0.065403,0.020871,0.030501,0.023689
816.286986,0.001079,0.027269,0.068364,0.021283,0.030833,0.024742
818.150655,0.003343,0.028999,0.070444,0.02222,0.03201,0.025905
820.014324,0.005177,0.030556,0.071596,0.023005,0.032326,0.026174
821.877993,0.007532,0.033086,0.073405,0.02498,0.03359,0.027668
823.741662,0.005559,0.031476,0.071769,0.02346,0.03168,0.025502
825.605331,0.005779,0.031749,0.07323,0.025155,0.03272,0.026659
827.469,0.006154,0.031485,0.075422,0.027585,0.034406,0.028895
829.332669,0.004252,0.029621,0.075527,0.027764,0.034245,0.028624
831.196338,0.003814,0.029741,0.077247,0.028892,0.035825,0.029539
833.060007,0.002724,0.029231,0.07802,0.029577,0.036667,0.029911
834.923676,0.002356,0.029749,0.079652,0.031539,0.03829,0.031378
836.787344,0.001108,0.029816,0.080697,0.032352,0.039463,0.032754
838.651013,0.000594,0.030463,0.082972,0.03361,0.041996,0.035016
840.514682,-0.000307,0.031054,0.084409,0.034498,0.044017,0.036381
842.378351,-0.001728,0.03142,0.084104,0.03462,0.04424,0.036647
844.24202,-0.002951,0.03025,0.081844,0.034144,0.042856,0.035886
846.105689,-0.001218,0.030679,0.079993,0.035794,0.043072,0.036583
847.969358,-0.000903,0.030699,0.07582,0.036088,0.042011,0.035558
849.833027,-0.002333,0.029594,0.070195,0.03525,0.039801,0.033046
851.696696,-0.004589,0.027212,0.063955,0.033747,0.037155,0.030144
853.560365,-0.00491,0.02644,0.060461,0.034319,0.037308,0.030393
855.424034,-0.005708,0.025358,0.057356,0.034463,0.037137,0.030447
857.287703,-0.00705,0.024473,0.054389,0.033565,0.036057,0.029668
859.151371,-0.008269,0.023897,0.051394,0.032196,0.034448,0.028209
861.01504,-0.008298,0.024294,0.050051,0.031851,0.033877,0.027448
862.878709,-0.0072,0.026055,0.051096,0.032889,0.035122,0.028289
864.742378,-0.007352,0.026664,0.051517,0.032846,0.035075,0.028341
866.606047,-0.007106,0.02722,0.051891,0.032859,0.034943,0.028345
868.469716,-0.00695,0.027581,0.052102,0.032701,0.034946,0.028351
870.333385,-0.007086,0.027939,0.052348,0.032226,0.034688,0.028196
872.197054,-0.005731,0.029895,0.053878,0.032646,0.035447,0.028783
874.060723,-0.003881,0.032333,0.056002,0.03328,0.036488,0.02962
875.924392,-0.002433,0.033978,0.057953,0.033152,0.036704,0.02976
877.788061,-0.000475,0.035458,0.060189,0.032846,0.036351,0.02952
879.65173,0.002499,0.038075,0.064924,0.034366,0.037629,0.031093
881.515399,0.001846,0.038769,0.069446,0.035616,0.03864,0.032467
883.379067,-0.000972,0.03825,0.071878,0.035948,0.039041,0.032879
885.242736,-0.003643,0.037545,0.071466,0.035432,0.038705,0.032397
887.106405,-0.005026,0.037693,0.069458,0.035853,0.038711,0.032698
888.970074,-0.00505,0.039043,0.066425,0.037197,0.039395,0.033473
890.833743,-0.005234,0.039833,0.06185,0.037772,0.039705,0.033593
892.697412,-0.006801,0.039267,0.055175,0.036914,0.038508,0.032371
894.561081,-0.00744,0.039665,0.049703,0.036869,0.03825,0.032101
896.42475,-0.008163,0.040236,0.045414,0.036805,0.038527,0.031962
898.288419,-0.008067,0.041862,0.04293,0.037933,0.039757,0.032597
900.152088,-0.008697,0.042557,0.040556,0.038262,0.039791,0.032723
902.015757,-0.009012,0.043699,0.039765,0.039124,0.040432,0.033414
903.879426,-0.009157,0.045107,0.040477,0.040466,0.041923,0.03459
905.743094,-0.009174,0.046626,0.042064,0.041836,0.043438,0.03591
907.606763,-0.008363,0.048965,0.044478,0.044002,0.045464,0.037798
909.470432,-0.008552,0.050605,0.046489,0.045361,0.04648,0.038862
911.334101,-0.008595,0.052394,0.048992,0.046889,0.04789,0.040088
913.19777,-0.008111,0.05433,0.051617,0.048512,0.049825,0.041568
915.061439,-0.007648,0.056576,0.054142,0.0499,0.051577,0.043016
916.925108,-0.007401,0.059124,0.056869,0.051458,0.053353,0.044695
918.788777,-0.007449,0.061395,0.059481,0.053064,0.05492,0.046223
920.652446,-0.007305,0.063702,0.062339,0.054785,0.056545,0.047671
922.516115,-0.006757,0.066054,0.065176,0.056126,0.058386,0.049061
924.379784,-0.005757,0.069071,0.068821,0.05762,0.060585,0.050773
926.243453,-0.004205,0.072893,0.073925,0.059362,0.062771,0.052773
928.107121,-0.002339,0.076551,0.07955,0.060726,0.064731,0.05461
929.97079,-0.000447,0.07968,0.084049,0.061678,0.065963,0.055669
931.834459,0.001442,0.082429,0.087343,0.063101,0.067017,0.056756
933.698128,0.001427,0.082245,0.088695,0.063715,0.06708,0.056775
935.561797,0.000397,0.080476,0.09012,0.064688,0.067545,0.057378
937.425466,-0.00203,0.077268,0.090744,0.06465,0.067206,0.057361
939.289135,-0.003998,0.074152,0.091576,0.064354,0.066698,0.057085
941.152804,-0.006161,0.07047,0.091379,0.063201,0.065435,0.055765
943.016473,-0.006842,0.067834,0.092091,0.062991,0.065212,0.055615
944.880142,-0.007221,0.065209,0.092661,0.062401,0.064452,0.055352
946.743811,-0.008366,0.061746,0.091923,0.060644,0.062545,0.053926
948.60748,-0.008956,0.058643,0.090384,0.058727,0.060633,0.052503
950.471148,-0.009122,0.05562,0.087466,0.05661,0.058365,0.050547
952.334817,-0.00862,0.053072,0.083398,0.054672,0.05609,0.048694
954.198486,-0.008759,0.050098,0.077324,0.05191,0.053278,0.046346
956.062155,-0.009225,0.046955,0.069865,0.048943,0.050296,0.043562
957.925824,-0.009451,0.043881,0.061858,0.046021,0.047157,0.040579
959.789493,-0.00932,0.041531,0.054298,0.043366,0.044391,0.038024
961.653162,-0.008634,0.040289,0.048421,0.041759,0.042685,0.036553
963.516831,-0.009021,0.038369,0.042964,0.039665,0.040508,0.034513
965.3805,-0.008779,0.036937,0.039094,0.037938,0.038721,0.032955
967.244169,-0.008223,0.035196,0.035957,0.036047,0.036665,0.03127
969.107838,-0.007977,0.033031,0.033451,0.033846,0.034405,0.029216
970.971507,-0.008321,0.030591,0.03175,0.03116,0.031856,0.026902
972.835176,-0.00846,0.028529,0.031279,0.028965,0.029642,0.025071
974.698844,-0.008318,0.026624,0.031372,0.027408,0.027752,0.023412
976.562513,-0.008322,0.024807,0.031937,0.025935,0.026098,0.02201
978.426182,-0.008777,0.022883,0.032566,0.024076,0.02444,0.02066
980.289851,-0.008938,0.021588,0.033784,0.022915,0.023558,0.019831
982.15352,-0.009454,0.020256,0.035115,0.021956,0.022585,0.018849
984.017189,-0.008997,0.01999,0.037715,0.022051,0.022696,0.018953
985.880858,-0.008983,0.019368,0.040274,0.021477,0.022413,0.018743
987.744527,-0.009195,0.018627,0.043253,0.020758,0.021917,0.018432
989.608196,-0.008659,0.018626,0.047784,0.020522,0.022237,0.018686
991.471865,-0.007994,0.018848,0.053749,0.020022,0.022964,0.019299
993.335534,-0.007472,0.019095,0.060512,0.019116,0.02373,0.019897
995.199203,-0.006165,0.020731,0.065957,0.018653,0.024656,0.020547
997.062871,-0.003864,0.023814,0.06683,0.018644,0.024727,0.020601
998.92654,-0.001897,0.026308,0.06402,0.018383,0.023578,0.019677
1000.790209,-0.001215,0.02639,0.063617,0.018236,0.023037,0.019427
1002.653878,-0.002345,0.024007,0.069271,0.018371,0.02422,0.02058
1004.517547,-0.003446,0.022177,0.077209,0.018539,0.026103,0.022245
1006.381216,-0.001958,0.023877,0.081311,0.019322,0.02762,0.023853
1008.244885,0.000246,0.026392,0.077544,0.019766,0.026926,0.023458
1010.108554,0.001065,0.02726,0.070156,0.020274,0.02515,0.021856
1011.972223,-0.001171,0.025099,0.064821,0.020422,0.023492,0.020093
1013.835892,-0.004366,0.021586,0.064197,0.020591,0.022893,0.019452
1015.699561,-0.006306,0.018487,0.067254,0.021163,0.023147,0.019687
1017.56323,-0.007582,0.015543,0.07185,0.021522,0.023281,0.019704
1019.426898,-0.008524,0.013153,0.077381,0.021718,0.023397,0.019832
1021.290567,-0.008654,0.012369,0.08429,0.022552,0.02435,0.020656
1023.154236,-0.008782,0.012076,0.091876,0.023535,0.025374,0.021407
1025.017905,-0.008857,0.011882,0.099994,0.024824,0.026634,0.022563
1026.881574,-0.009311,0.011212,0.107136,0.02543,0.02728,0.023238
1028.745243,-0.009461,0.010994,0.113972,0.02629,0.028097,0.024117
1030.608912,-0.009223,0.011329,0.120522,0.027585,0.029318,0.025355
1032.472581,-0.008621,0.011885,0.126352,0.029087,0.030981,0.026881
1034.33625,-0.009274,0.011264,0.129724,0.029413,0.031441,0.027285
1036.199919,-0.009752,0.010759,0.132161,0.029724,0.031616,0.027481
1038.063588,-0.009318,0.010822,0.134343,0.030369,0.03221,0.028074
1039.927257,-0.009273,0.010408,0.135647,0.030406,0.032321,0.028178
1041.790926,-0.009174,0.01061,0.137397,0.030717,0.032554,0.028383
1043.654594,-0.009141,0.010906,0.140113,0.031088,0.032856,0.028495
1045.518263,-0.009247,0.010795,0.144119,0.031038,0.03301,0.028489
1047.381932,-0.008661,0.011274,0.150924,0.031475,0.033613,0.029097
1049.245601,-0.008378,0.011624,0.159981,0.031768,0.033911,0.029387
1051.10927,-0.008221,0.01202,0.17178,0.032074,0.034353,0.029832
1052.972939,-0.008453,0.012099,0.185696,0.031945,0.034743,0.030252
1054.836608,-0.008677,0.012212,0.201386,0.032089,0.035385,0.030737
1056.700277,-0.008609,0.012341,0.218246,0.032885,0.036396,0.031662
1058.563946,-0.008588,0.012139,0.234877,0.0337,0.037488,0.032866
1060.427615,-0.008889,0.011819,0.250497,0.034456,0.038594,0.033901
1062.291284,-0.008779,0.012209,0.265422,0.036094,0.040521,0.035415
1064.154953,-0.008675,0.012304,0.278091,0.037579,0.042364,0.037078
1066.018621,-0.008609,0.012298,0.28816,0.039081,0.044182,0.039048
1067.88229,-0.008667,0.012435,0.29553,0.040575,0.045933,0.040876
1069.745959,-0.008644,0.012784,0.300948,0.042411,0.048097,0.042783
1071.609628,-0.008807,0.013138,0.304681,0.044759,0.050645,0.044956
1073.473297,-0.008748,0.014075,0.308286,0.047892,0.054095,0.048041
1075.336966,-0.009113,0.014873,0.312303,0.051107,0.0578,0.051278
1077.200635,-0.008932,0.016192,0.318658,0.055102,0.06231,0.055348
1079.064304,-0.00813,0.018045,0.327782,0.059866,0.06757,0.060194
1080.927973,-0.007737,0.019768,0.339132,0.064666,0.072987,0.064976
1082.791642,-0.007299,0.021608,0.352603,0.069294,0.078589,0.069876
1084.655311,-0.00624,0.024007,0.367439,0.073786,0.084075,0.074824
1086.51898,-0.004937,0.026594,0.380343,0.077809,0.088482,0.078938
1088.382648,-0.002828,0.029852,0.389997,0.08163,0.092053,0.082435
1090.246317,0.000028,0.033812,0.395313,0.08468,0.094325,0.084544
1092.109986,0.00394,0.03829,0.397247,0.087258,0.095369,0.08561
1093.973655,0.007382,0.040793,0.397834,0.088994,0.095208,0.085788
1095.837324,0.007894,0.039128,0.398366,0.089829,0.094652,0.085513
1097.700993,0.004845,0.033708,0.39741,0.089627,0.093675,0.08462
1099.564662,0.001685,0.02884,0.395962,0.089621,0.093249,0.08442
1101.428331,-0.000214,0.026339,0.393006,0.089736,0.093218,0.084792
1103.292,-0.000499,0.02606,0.3884,0.090151,0.09382,0.085468
1105.155669,0.000334,0.026949,0.382666,0.091103,0.094928,0.086317
1107.019338,0.001068,0.027928,0.375217,0.092392,0.095983,0.087244
1108.883007,0.001217,0.028746,0.366069,0.093808,0.096747,0.088147
1110.746675,0.000865,0.02926,0.356805,0.095354,0.097532,0.08901
1112.610344,-0.001193,0.028052,0.347024,0.095711,0.097214,0.088727
1114.474013,-0.003343,0.026802,0.338543,0.096185,0.097078,0.08874
1116.337682,-0.004857,0.026122,0.331234,0.096355,0.096807,0.088618
1118.201351,-0.005368,0.025872,0.324736,0.095718,0.096132,0.088003
1120.06502,-0.005661,0.025247,0.318295,0.093784,0.094597,0.086482
1121.928689,-0.00607,0.023962,0.311493,0.090756,0.092,0.083903
1123.792358,-0.00622,0.022566,0.304149,0.087601,0.089048,0.081282
1125.656027,-0.005699,0.021717,0.296549,0.085524,0.086922,0.079465
1127.519696,-0.005533,0.021058,0.287655,0.084018,0.085013,0.077684
1129.383365,-0.005478,0.020872,0.278189,0.08314,0.083666,0.07628
1131.247034,-0.005285,0.021148,0.269125,0.083124,0.083179,0.075583
1133.110703,-0.004901,0.021798,0.260662,0.083709,0.083385,0.075447
1134.974371,-0.003936,0.023255,0.252573,0.084622,0.084146,0.07579
1136.83804,-0.002564,0.025424,0.244181,0.085458,0.084768,0.076181
1138.701709,-0.001497,0.027312,0.234241,0.085202,0.084295,0.075599
1140.565378,-0.000033,0.029503,0.223879,0.08481,0.08396,0.07489
1142.429047,0.000548,0.030654,0.212565,0.084069,0.08329,0.073879
1144.292716,-0.000586,0.029694,0.200007,0.082615,0.081942,0.07251
1146.156385,-0.002368,0.027875,0.18642,0.080429,0.080185,0.070917
1148.020054,-0.003929,0.026625,0.171733,0.077468,0.077829,0.068838
1149.883723,-0.004608,0.026862,0.156583,0.074311,0.075435,0.066671
1151.747392,-0.003978,0.028814,0.142009,0.071508,0.073957,0.065251
1153.611061,-0.003451,0.03103,0.127968,0.068079,0.072628,0.063905
1155.47473,-0.002634,0.034056,0.116151,0.065003,0.07248,0.063595
1157.338398,-0.001504,0.037662,0.107599,0.062509,0.073765,0.064557
1159.202067,0.00018,0.041864,0.103744,0.060976,0.076462,0.066915
1161.065736,0.002003,0.046069,0.104467,0.060097,0.0793,0.069524
1162.929405,0.003869,0.050359,0.108642,0.059928,0.080842,0.071372
1164.793074,0.005884,0.054786,0.112818,0.06025,0.080291,0.071526
1166.656743,0.008525,0.05965,0.11305,0.061099,0.078396,0.070255
1168.520412,0.011416,0.064588,0.107058,0.062086,0.076113,0.068494
1170.384081,0.014093,0.068399,0.096165,0.062958,0.074042,0.066682
1172.24775,0.016309,0.069931,0.084143,0.063897,0.072887,0.06552
1174.111419,0.016403,0.067766,0.073458,0.064308,0.072172,0.064799
1175.975088,0.01339,0.061938,0.065442,0.064037,0.071326,0.063999
1177.838757,0.009164,0.055456,0.060859,0.063666,0.07098,0.063526
1179.702425,0.005167,0.050447,0.058431,0.062855,0.070657,0.063141
1181.566094,0.002886,0.048143,0.057963,0.062466,0.07067,0.063268
1183.429763,0.001586,0.047537,0.058638,0.062012,0.070693,0.06342
1185.293432,0.000743,0.047883,0.060219,0.061419,0.070976,0.063606
1187.157101,0.000344,0.048989,0.062604,0.060925,0.071527,0.063961
1189.02077,0.000117,0.050722,0.065614,0.060469,0.072159,0.06451
1190.884439,-0.000137,0.052656,0.069359,0.059921,0.072778,0.065162
1192.748108,-0.000298,0.054721,0.074512,0.059262,0.073444,0.066012
1194.611777,-0.000495,0.056807,0.08078,0.058395,0.073934,0.066551
1196.475446,-0.000199,0.059486,0.087449,0.057801,0.07436,0.066927
1198.339115,0.000494,0.062705,0.092824,0.057464,0.07453,0.067276
1200.202784,0.001346,0.066124,0.095322,0.05734,0.074534,0.067502
1202.066453,0.001426,0.069126,0.093873,0.056841,0.073846,0.066945
1203.930121,0.002089,0.073283,0.090565,0.057399,0.074047,0.067163
1205.79379,0.003203,0.077979,0.085984,0.058442,0.074438,0.067553
1207.657459,0.004547,0.082602,0.080885,0.059377,0.074229,0.067431
1209.521128,0.005968,0.086713,0.076222,0.060266,0.074019,0.067157
1211.384797,0.006988,0.089271,0.072226,0.060821,0.073809,0.066787
1213.248466,0.007286,0.089727,0.068877,0.060938,0.073103,0.066119
1215.112135,0.006486,0.088474,0.066306,0.06098,0.072098,0.065331
1216.975804,0.004948,0.086411,0.064511,0.061015,0.071396,0.064775
1218.839473,0.003627,0.084539,0.063514,0.061135,0.071143,0.064465
1220.703142,0.002396,0.08277,0.062867,0.060929,0.070464,0.063793
1222.566811,0.002108,0.082067,0.063639,0.061413,0.070461,0.063889
1224.43048,0.002081,0.081292,0.064934,0.061823,0.070599,0.063974
1226.294148,0.002017,0.080481,0.066392,0.061874,0.070513,0.063787
1228.157817,0.001901,0.079846,0.068176,0.061555,0.070242,0.063562
1230.021486,0.002487,0.079973,0.071371,0.061956,0.070772,0.064167
1231.885155,0.003035,0.08039,0.075226,0.062641,0.07167,0.065082
1233.748824,0.003753,0.081968,0.079927,0.063888,0.073302,0.066621
1235.612493,0.004427,0.084666,0.085554,0.065631,0.075603,0.068703
1237.476162,0.005341,0.088483,0.092082,0.067796,0.078324,0.071258
1239.339831,0.00647,0.092927,0.099328,0.069888,0.081027,0.073807
1241.2035,0.008012,0.097765,0.107266,0.071785,0.08368,0.076289
1243.067169,0.009668,0.102118,0.114232,0.07278,0.085228,0.077932
1244.930838,0.012228,0.106196,0.119723,0.073252,0.085943,0.078802
1246.794507,0.014108,0.108035,0.121912,0.0721,0.084789,0.077789
1248.658175,0.016073,0.108359,0.12133,0.070437,0.082788,0.076093
1250.521844,0.017362,0.106816,0.118164,0.068282,0.080365,0.07398
1252.385513,0.016878,0.102933,0.113216,0.065697,0.07779,0.071558
1254.249182,0.014502,0.097584,0.107818,0.063389,0.075678,0.069473
1256.112851,0.010893,0.092161,0.102584,0.061386,0.073965,0.067832
1257.97652,0.007616,0.088226,0.09859,0.060232,0.073182,0.06721
1259.840189,0.005527,0.086276,0.095719,0.05944,0.07303,0.067101
1261.703858,0.004098,0.085268,0.093049,0.058281,0.072404,0.066521
1263.567527,0.003252,0.084712,0.090952,0.057045,0.071402,0.065629
1265.431196,0.003124,0.084891,0.0901,0.05654,0.071027,0.065388
1267.294865,0.003911,0.086161,0.090511,0.057229,0.071631,0.065993
1269.158534,0.004689,0.087977,0.091239,0.058513,0.072527,0.066841
1271.022202,0.005177,0.090597,0.091897,0.060124,0.073581,0.067863
1272.885871,0.005105,0.093035,0.091622,0.061014,0.073998,0.067991
1274.74954,0.005335,0.096083,0.09203,0.062405,0.075123,0.06873
1276.613209,0.005885,0.100041,0.09391,0.064924,0.077371,0.070751
1278.476878,0.006187,0.103912,0.096437,0.067491,0.079803,0.07287
1280.340547,0.005911,0.106695,0.098838,0.068858,0.081391,0.074154
1282.204216,0.00563,0.108116,0.101242,0.06901,0.081775,0.074532
1284.067885,0.005572,0.107794,0.10313,0.068252,0.080998,0.073809
1285.931554,0.006607,0.10684,0.105349,0.067758,0.080317,0.073235
1287.795223,0.007182,0.104126,0.106026,0.065912,0.078044,0.071298
1289.658892,0.0067,0.100066,0.104539,0.062851,0.074311,0.068057
1291.522561,0.005303,0.095609,0.101985,0.059582,0.070509,0.064637
1293.38623,0.004617,0.092804,0.100752,0.057927,0.068457,0.062756
1295.249898,0.004106,0.090739,0.100212,0.05699,0.067034,0.061522
1297.113567,0.00396,0.089072,0.100282,0.056129,0.065998,0.060539
1298.977236,0.003803,0.087495,0.100716,0.054552,0.06479,0.059363
1300.840905,0.003854,0.086099,0.101262,0.052314,0.063204,0.057841
1302.704574,0.0045,0.084926,0.101787,0.050028,0.061554,0.056337
1304.568243,0.005648,0.083911,0.10217,0.04778,0.059814,0.054872
1306.431912,0.006815,0.083023,0.102122,0.045258,0.057955,0.053216
1308.295581,0.008717,0.08321,0.101819,0.042615,0.05607,0.051521
1310.15925,0.01154,0.084555,0.10227,0.040838,0.055169,0.050894
1312.022919,0.015768,0.087525,0.104471,0.040679,0.056015,0.051944
1313.886588,0.01947,0.090243,0.106228,0.039418,0.05583,0.051818
1315.750257,0.023091,0.09277,0.107927,0.037783,0.055319,0.051278
1317.613925,0.027558,0.095669,0.10999,0.037248,0.05558,0.051586
1319.477594,0.030547,0.096469,0.109372,0.035191,0.053526,0.049619
1321.341263,0.030023,0.092689,0.104322,0.030662,0.048025,0.044369
1323.204932,0.028065,0.086839,0.098186,0.027352,0.043231,0.039841
1325.068601,0.024966,0.080213,0.091731,0.025263,0.039721,0.036616
1326.93227,0.021052,0.073481,0.08462,0.023275,0.036394,0.033705
1328.795939,0.017472,0.067861,0.077497,0.021483,0.033494,0.03097
1330.659608,0.015384,0.064345,0.071929,0.020741,0.031889,0.029437
1332.523277,0.014139,0.062052,0.067594,0.020348,0.030707,0.028379
1334.386946,0.01454,0.061854,0.066343,0.022155,0.031784,0.029533
1336.250615,0.017805,0.065014,0.069991,0.0279,0.036863,0.034806
1338.114284,0.021657,0.069074,0.077295,0.035672,0.044307,0.042475
1339.977952,0.020842,0.06806,0.081328,0.03617,0.044761,0.042618
1341.841621,0.016305,0.062452,0.083447,0.029904,0.038237,0.035751
1343.70529,0.012939,0.057928,0.091295,0.026214,0.034226,0.031599
1345.568959,0.013764,0.058452,0.105607,0.028476,0.036403,0.03369
1347.432628,0.014729,0.059717,0.11509,0.030465,0.038447,0.035901
1349.296297,0.015864,0.061122,0.116658,0.03038,0.038574,0.03611
1351.159966,0.017191,0.062183,0.11307,0.028794,0.037374,0.035038
1353.023635,0.019633,0.064202,0.108553,0.02767,0.036652,0.034623
1354.887304,0.021618,0.065336,0.103338,0.025895,0.035421,0.033517
1356.750973,0.02354,0.066173,0.099113,0.024149,0.034308,0.032401
1358.614642,0.025477,0.06742,0.09703,0.024078,0.034675,0.032967
1360.478311,0.030294,0.071994,0.101548,0.03038,0.041396,0.040032
1362.34198,0.032553,0.07426,0.104969,0.034347,0.046388,0.044972
1364.205648,0.029315,0.070727,0.099835,0.028684,0.041598,0.039623
1366.069317,0.024677,0.065486,0.093267,0.022408,0.035202,0.033276
1367.932986,0.024987,0.065356,0.093246,0.023039,0.03575,0.033834
