ABS,72hQC,72hQCOA,72hQCCALB,72hOACALB,72hS1,72hS2
814.423317,0.004044,0.020975,0.055734,0.022115,0.032033,0.031313
816.286986,0.005057,0.021874,0.057818,0.022021,0.032789,0.031827
818.150655,0.006887,0.022982,0.059954,0.022661,0.034261,0.032729
820.014324,0.008913,0.023474,0.060987,0.023677,0.034636,0.032895
821.877993,0.011683,0.025153,0.062474,0.025446,0.035512,0.03382
823.741662,0.01005,0.023432,0.060601,0.023936,0.03338,0.032199
825.605331,0.010359,0.024631,0.061646,0.025819,0.034264,0.033788
827.469,0.010557,0.025689,0.063638,0.027628,0.036074,0.035665
829.332669,0.008583,0.024352,0.064183,0.027738,0.036546,0.035314
831.196338,0.007572,0.024715,0.066124,0.029646,0.038183,0.036533
833.060007,0.00583,0.024127,0.066954,0.030375,0.03854,0.037453
834.923676,0.005356,0.024184,0.068586,0.032202,0.040201,0.03931
836.787344,0.003632,0.023504,0.069304,0.032866,0.041464,0.040264
838.651013,0.002752,0.024514,0.071184,0.033894,0.043603,0.042416
840.514682,0.00183,0.025724,0.072474,0.034945,0.045151,0.044322
842.378351,0.001032,0.026038,0.072499,0.035338,0.045363,0.044761
844.24202,0.000319,0.024992,0.070695,0.034802,0.043963,0.043678
846.105689,0.001722,0.025649,0.069345,0.03606,0.044361,0.043828
847.969358,0.002175,0.02591,0.065678,0.036055,0.043607,0.042719
849.833027,0.00104,0.024705,0.060258,0.035012,0.041574,0.04075
851.696696,-0.001868,0.021907,0.05472,0.03383,0.03911,0.038522
853.560365,-0.002775,0.021541,0.052246,0.034975,0.038947,0.038701
855.424034,-0.00377,0.021314,0.049803,0.034973,0.038367,0.038174
857.287703,-0.005061,0.020576,0.04681,0.033807,0.037036,0.036908
859.151371,-0.006394,0.019417,0.043789,0.032321,0.035266,0.035393
861.01504,-0.006686,0.019345,0.042609,0.032083,0.034828,0.034969
862.878709,-0.005418,0.02077,0.043524,0.033185,0.036349,0.036383
864.742378,-0.004931,0.021159,0.043529,0.033269,0.036495,0.036417
866.606047,-0.004589,0.02167,0.043791,0.03339,0.036453,0.036423
868.469716,-0.004389,0.022518,0.044143,0.033084,0.036464,0.036555
870.333385,-0.00442,0.023216,0.044226,0.032203,0.036258,0.03617
872.197054,-0.003321,0.024834,0.045963,0.032648,0.036963,0.036821
874.060723,-0.001376,0.02661,0.048306,0.033819,0.038085,0.037846
875.924392,0.001057,0.027841,0.05003,0.033734,0.038336,0.038035
877.788061,0.004993,0.029527,0.052253,0.032945,0.037807,0.037749
879.65173,0.008732,0.032919,0.056469,0.034286,0.039021,0.039166
881.515399,0.006151,0.03463,0.060181,0.035733,0.040137,0.040466
883.379067,0.001493,0.034491,0.062131,0.036298,0.040572,0.040702
885.242736,-0.001493,0.033368,0.061771,0.036022,0.04017,0.040283
887.106405,-0.0025,0.033101,0.060553,0.036585,0.040242,0.04069
888.970074,-0.00236,0.033976,0.057849,0.037507,0.041014,0.041531
890.833743,-0.002664,0.034468,0.053131,0.037791,0.041173,0.041847
892.697412,-0.004468,0.033783,0.047183,0.037143,0.040059,0.040821
894.561081,-0.005291,0.034423,0.042708,0.037375,0.039938,0.04057
896.42475,-0.005852,0.035109,0.038879,0.037546,0.039898,0.040388
898.288419,-0.005793,0.036554,0.036626,0.038642,0.040915,0.041352
900.152088,-0.006496,0.037044,0.034407,0.038905,0.041283,0.041858
902.015757,-0.006737,0.037946,0.033642,0.039643,0.042082,0.042886
903.879426,-0.006688,0.039536,0.034223,0.040986,0.04328,0.044238
905.743094,-0.00648,0.041261,0.035664,0.042455,0.044538,0.0456
907.606763,-0.005495,0.043298,0.037966,0.044367,0.046374,0.047624
909.470432,-0.00551,0.044435,0.039375,0.045556,0.047453,0.048972
911.334101,-0.005636,0.046096,0.041296,0.04712,0.049123,0.050526
913.19777,-0.00551,0.048347,0.043755,0.048854,0.051008,0.052397
915.061439,-0.00513,0.050692,0.04632,0.050347,0.052683,0.054235
916.925108,-0.004468,0.052906,0.048933,0.051985,0.054467,0.05599
918.788777,-0.004159,0.054667,0.050984,0.053438,0.055906,0.057313
920.652446,-0.003718,0.05678,0.053274,0.054811,0.057556,0.058892
922.516115,-0.003028,0.059469,0.056198,0.05593,0.059239,0.06062
924.379784,-0.001895,0.062779,0.059743,0.057108,0.060996,0.06237
926.243453,-0.000161,0.066391,0.063975,0.058935,0.063189,0.06459
928.107121,0.002147,0.070063,0.068784,0.060799,0.065369,0.066695
929.97079,0.004457,0.073449,0.072848,0.061645,0.066565,0.067794
931.834459,0.006753,0.076159,0.076,0.062528,0.067562,0.068888
933.698128,0.006702,0.076085,0.07708,0.06291,0.067735,0.068997
935.561797,0.005153,0.074788,0.078086,0.063878,0.068317,0.069359
937.425466,0.002322,0.071759,0.078467,0.063992,0.067805,0.068996
939.289135,-0.000029,0.068282,0.079189,0.06383,0.067102,0.068784
941.152804,-0.002561,0.064264,0.079205,0.062577,0.065746,0.067363
943.016473,-0.003429,0.061834,0.079878,0.06233,0.065331,0.066538
944.880142,-0.003892,0.059473,0.080188,0.061833,0.064706,0.065637
946.743811,-0.004999,0.056195,0.079477,0.060078,0.062923,0.063758
948.60748,-0.005576,0.053216,0.078239,0.058359,0.061083,0.061866
950.471148,-0.005921,0.050232,0.075537,0.056198,0.058876,0.059656
952.334817,-0.005844,0.047665,0.071735,0.053971,0.056564,0.057372
954.198486,-0.006186,0.04494,0.06641,0.051242,0.053614,0.054314
956.062155,-0.006242,0.042236,0.060046,0.048407,0.050521,0.051288
957.925824,-0.006226,0.039479,0.053045,0.045671,0.047372,0.048264
959.789493,-0.006407,0.037115,0.04651,0.043273,0.04463,0.045573
961.653162,-0.005789,0.035996,0.041486,0.041851,0.042924,0.043949
963.516831,-0.005824,0.034053,0.036606,0.039748,0.040803,0.041678
965.3805,-0.005577,0.032479,0.033157,0.03809,0.039234,0.039825
967.244169,-0.005255,0.031158,0.030457,0.036308,0.037344,0.037978
969.107838,-0.005245,0.029317,0.028251,0.034063,0.034949,0.035689
970.971507,-0.005594,0.026726,0.026671,0.031449,0.032336,0.032897
972.835176,-0.005549,0.024474,0.026282,0.029299,0.030109,0.030626
974.698844,-0.005552,0.022646,0.026543,0.027495,0.028367,0.028912
976.562513,-0.005587,0.021063,0.026923,0.025823,0.026969,0.027288
978.426182,-0.006026,0.019213,0.027247,0.024112,0.025263,0.025531
980.289851,-0.006218,0.017859,0.028399,0.023159,0.024137,0.024444
982.15352,-0.006612,0.016566,0.029637,0.022237,0.02336,0.023569
984.017189,-0.006008,0.016389,0.032042,0.022412,0.023485,0.023792
985.880858,-0.005996,0.015791,0.034329,0.022132,0.023043,0.023538
987.744527,-0.006084,0.015142,0.036994,0.021333,0.022777,0.023007
989.608196,-0.005344,0.015266,0.040966,0.020873,0.023247,0.023108
991.471865,-0.00458,0.015636,0.046174,0.020428,0.023926,0.02363
993.335534,-0.003963,0.01638,0.052113,0.019691,0.024653,0.024175
995.199203,-0.002067,0.018452,0.057046,0.019076,0.025522,0.024654
997.062871,0.001041,0.021366,0.058014,0.018843,0.025607,0.024669
998.92654,0.003634,0.02339,0.055404,0.018683,0.024409,0.023721
1000.790209,0.004266,0.023383,0.054792,0.018812,0.023954,0.023318
1002.653878,0.002556,0.021581,0.059786,0.019005,0.025266,0.024349
1004.517547,0.001112,0.020312,0.06685,0.018932,0.027036,0.02585
1006.381216,0.002891,0.021871,0.070476,0.019616,0.028486,0.027342
1008.244885,0.005503,0.023817,0.067338,0.020219,0.02782,0.027
1010.108554,0.006356,0.023616,0.060993,0.020836,0.025843,0.025389
1011.972223,0.003519,0.020207,0.056265,0.020967,0.023887,0.023656
1013.835892,-0.000568,0.016023,0.055748,0.021124,0.023147,0.023114
1015.699561,-0.00315,0.013016,0.058476,0.021768,0.023508,0.023446
1017.56323,-0.004703,0.010861,0.062234,0.022112,0.023694,0.023336
1019.426898,-0.005641,0.009401,0.066992,0.022315,0.023774,0.023332
1021.290567,-0.005675,0.009012,0.073357,0.023148,0.024646,0.024288
1023.154236,-0.005738,0.008703,0.080111,0.024004,0.025713,0.025389
1025.017905,-0.005677,0.008625,0.087167,0.025195,0.027064,0.026557
1026.881574,-0.00611,0.008037,0.093528,0.025904,0.027639,0.027093
1028.745243,-0.00621,0.007754,0.099474,0.026764,0.028343,0.027864
1030.608912,-0.006003,0.007949,0.105154,0.027949,0.029524,0.029109
1032.472581,-0.005557,0.008579,0.110444,0.029347,0.030977,0.030744
1034.33625,-0.006186,0.008109,0.113598,0.029587,0.031357,0.030978
1036.199919,-0.006473,0.007572,0.115575,0.029799,0.031567,0.031024
1038.063588,-0.006027,0.007579,0.117406,0.030542,0.032196,0.031788
1039.927257,-0.006126,0.007231,0.118651,0.030663,0.032451,0.032019
1041.790926,-0.005955,0.007328,0.120322,0.030983,0.032782,0.032332
1043.654594,-0.005694,0.007607,0.122716,0.031359,0.032874,0.032695
1045.518263,-0.005761,0.0076,0.126111,0.031243,0.032821,0.032797
1047.381932,-0.005305,0.008211,0.132108,0.031607,0.033588,0.033366
1049.245601,-0.005131,0.008494,0.140192,0.031659,0.034179,0.033775
1051.10927,-0.004863,0.008619,0.150528,0.031673,0.03477,0.034312
1052.972939,-0.004823,0.00853,0.162605,0.031751,0.035231,0.03464
1054.836608,-0.004877,0.008601,0.176264,0.032117,0.035901,0.035296
1056.700277,-0.004915,0.008816,0.191004,0.032784,0.036888,0.036499
1058.563946,-0.005136,0.008787,0.205637,0.033448,0.037969,0.037679
1060.427615,-0.005536,0.008498,0.219157,0.034195,0.03918,0.038811
1062.291284,-0.005239,0.008794,0.232207,0.035781,0.041072,0.040627
1064.154953,-0.005056,0.008949,0.243514,0.037273,0.042852,0.042392
1066.018621,-0.004958,0.009092,0.2526,0.038777,0.044612,0.044192
1067.88229,-0.004971,0.009211,0.25924,0.040341,0.046434,0.045927
1069.745959,-0.004951,0.009431,0.264065,0.042234,0.048626,0.047959
1071.609628,-0.005171,0.009883,0.267308,0.044489,0.05112,0.050518
1073.473297,-0.005083,0.010899,0.27041,0.047667,0.054477,0.053962
1075.336966,-0.005134,0.011589,0.274044,0.050954,0.058177,0.057506
1077.200635,-0.004701,0.012879,0.279726,0.055015,0.062655,0.061905
1079.064304,-0.00386,0.014837,0.288091,0.05988,0.067956,0.067079
1080.927973,-0.003036,0.016805,0.298716,0.064428,0.073326,0.072202
1082.791642,-0.002131,0.018781,0.311198,0.068801,0.078639,0.077374
1084.655311,-0.000759,0.021058,0.324621,0.073195,0.084022,0.082609
1086.51898,0.000922,0.023693,0.336626,0.077016,0.088443,0.087077
1088.382648,0.003494,0.027021,0.345892,0.08077,0.091918,0.090471
1090.246317,0.00686,0.030658,0.351525,0.08391,0.094064,0.092402
1092.109986,0.011226,0.034559,0.354843,0.086243,0.095076,0.093414
1093.973655,0.015047,0.036745,0.356599,0.087761,0.095053,0.093461
1095.837324,0.015578,0.035429,0.357605,0.088609,0.094441,0.092953
1097.700993,0.011816,0.030898,0.3575,0.088279,0.093175,0.091982
1099.564662,0.007719,0.02667,0.356926,0.088172,0.092507,0.091561
1101.428331,0.00535,0.024112,0.355337,0.088334,0.09247,0.091422
1103.292,0.005058,0.023366,0.352567,0.088786,0.093095,0.091944
1105.155669,0.005772,0.02356,0.34813,0.08966,0.094244,0.093194
1107.019338,0.006151,0.023542,0.341886,0.090819,0.09518,0.094336
1108.883007,0.005871,0.023129,0.334218,0.092153,0.095755,0.095105
1110.746675,0.005072,0.022803,0.326345,0.093865,0.096479,0.095884
1112.610344,0.002755,0.021688,0.317767,0.094615,0.096084,0.095773
1114.474013,0.000703,0.021306,0.310378,0.095036,0.095746,0.095662
1116.337682,-0.000663,0.021495,0.304253,0.09484,0.095438,0.095179
1118.201351,-0.001108,0.021834,0.298952,0.094063,0.094817,0.094447
1120.06502,-0.001349,0.02156,0.293437,0.092139,0.093228,0.092945
1121.928689,-0.001667,0.020478,0.287427,0.089196,0.090506,0.090299
1123.792358,-0.001696,0.019241,0.281114,0.086161,0.087683,0.087346
1125.656027,-0.001137,0.018614,0.274443,0.083958,0.085637,0.085199
1127.519696,-0.000937,0.017858,0.266581,0.082379,0.083834,0.083389
1129.383365,-0.000819,0.017189,0.258012,0.081724,0.082585,0.082119
1131.247034,-0.000434,0.017186,0.249543,0.081834,0.082017,0.081756
1133.110703,0.000177,0.018062,0.241691,0.082244,0.082098,0.082019
1134.974371,0.001341,0.019803,0.234226,0.083205,0.08294,0.082686
1136.83804,0.003173,0.022135,0.226551,0.084148,0.083672,0.083236
1138.701709,0.004703,0.024098,0.217612,0.083819,0.083148,0.082831
1140.565378,0.006319,0.026427,0.208107,0.083472,0.082579,0.082414
1142.429047,0.00667,0.027944,0.197795,0.082903,0.081879,0.081653
1144.292716,0.005066,0.027472,0.186333,0.081436,0.080514,0.080289
1146.156385,0.002976,0.025866,0.173793,0.079378,0.078679,0.07865
1148.020054,0.001511,0.024641,0.159906,0.076598,0.076336,0.076284
1149.883723,0.001249,0.025153,0.145328,0.073484,0.074149,0.07383
1151.747392,0.002361,0.027533,0.131546,0.070786,0.072891,0.072321
1153.611061,0.003175,0.029969,0.118375,0.067529,0.071668,0.07079
1155.47473,0.004442,0.033148,0.107221,0.064541,0.071532,0.070263
1157.338398,0.006188,0.036887,0.099117,0.062115,0.072889,0.071272
1159.202067,0.008476,0.041047,0.095395,0.060766,0.075721,0.073582
1161.065736,0.010834,0.045237,0.096028,0.060246,0.078616,0.07594
1162.929405,0.013283,0.04941,0.099597,0.060177,0.080167,0.077334
1164.793074,0.015785,0.053275,0.10297,0.060381,0.079732,0.077007
1166.656743,0.018731,0.056941,0.102785,0.061203,0.077965,0.075423
1168.520412,0.02213,0.059991,0.096996,0.062292,0.075773,0.073518
1170.384081,0.025551,0.061714,0.086657,0.063105,0.073672,0.071802
1172.24775,0.028004,0.061588,0.075442,0.06399,0.072494,0.070861
1174.111419,0.027282,0.058515,0.065763,0.064429,0.071739,0.070241
1175.975088,0.022695,0.052958,0.058491,0.064173,0.07085,0.069555
1177.838757,0.016746,0.047826,0.054238,0.063766,0.07034,0.069173
1179.702425,0.011739,0.044392,0.052044,0.06292,0.070037,0.06874
1181.566094,0.009097,0.043318,0.051655,0.062501,0.070246,0.068838
1183.429763,0.007694,0.043431,0.05224,0.062027,0.070492,0.069051
1185.293432,0.006887,0.044034,0.053572,0.061423,0.070867,0.069271
1187.157101,0.006422,0.045047,0.055628,0.060846,0.07141,0.069676
1189.02077,0.006106,0.046387,0.058248,0.060208,0.071997,0.070327
1190.884439,0.005904,0.048012,0.061719,0.059726,0.072733,0.071128
1192.748108,0.005803,0.049932,0.066519,0.059189,0.07352,0.071794
1194.611777,0.005653,0.051919,0.072208,0.058216,0.073938,0.072015
1196.475446,0.006123,0.054403,0.078221,0.057523,0.074353,0.07234
1198.339115,0.007035,0.057414,0.083095,0.057188,0.074671,0.072662
1200.202784,0.008045,0.060945,0.085291,0.056989,0.074709,0.07274
1202.066453,0.008387,0.064233,0.083889,0.05653,0.074136,0.072248
1203.930121,0.009437,0.068619,0.0808,0.057161,0.074353,0.072442
1205.79379,0.010816,0.073418,0.076695,0.058123,0.074729,0.072957
1207.657459,0.012256,0.077678,0.072233,0.058898,0.074579,0.073116
1209.521128,0.014007,0.081199,0.068063,0.059852,0.074454,0.073112
1211.384797,0.015268,0.083475,0.064382,0.06054,0.07414,0.072877
1213.248466,0.015271,0.083965,0.061409,0.060662,0.073362,0.07228
1215.112135,0.014014,0.083007,0.059006,0.060527,0.072445,0.071549
1216.975804,0.012083,0.081594,0.057191,0.060513,0.071693,0.07088
1218.839473,0.010419,0.080536,0.056339,0.060678,0.071298,0.070429
1220.703142,0.008964,0.079565,0.055756,0.060548,0.070753,0.069895
1222.566811,0.008708,0.079464,0.05632,0.060988,0.070842,0.070173
1224.43048,0.008751,0.0792,0.057488,0.061262,0.070868,0.070368
1226.294148,0.008825,0.078536,0.058765,0.061226,0.070579,0.07012
1228.157817,0.008918,0.07754,0.060394,0.061019,0.070347,0.069811
1230.021486,0.00966,0.077281,0.063235,0.061469,0.071078,0.070324
1231.885155,0.010374,0.077344,0.066705,0.062287,0.072137,0.071225
1233.748824,0.011255,0.078381,0.071068,0.063611,0.073828,0.072814
1235.612493,0.012064,0.08077,0.076122,0.065227,0.07611,0.074983
1237.476162,0.013115,0.084472,0.08195,0.067158,0.078778,0.077442
1239.339831,0.014436,0.088809,0.088525,0.069211,0.081527,0.080035
1241.2035,0.016462,0.093644,0.095624,0.071168,0.084072,0.082613
1243.067169,0.018755,0.098006,0.102032,0.072136,0.085693,0.084156
1244.930838,0.021711,0.101738,0.107228,0.072458,0.08655,0.084812
1246.794507,0.024042,0.10321,0.109276,0.071293,0.085456,0.083605
1248.658175,0.026478,0.103147,0.108609,0.069557,0.08346,0.081535
1250.521844,0.027884,0.101015,0.105796,0.067455,0.081201,0.07921
1252.385513,0.026989,0.09649,0.1014,0.064961,0.07869,0.076781
1254.249182,0.02372,0.090645,0.096608,0.062745,0.076501,0.07488
1256.112851,0.01876,0.084961,0.091929,0.060769,0.074613,0.073175
1257.97652,0.01461,0.08137,0.088396,0.05968,0.073937,0.072526
1259.840189,0.012183,0.079852,0.085771,0.058925,0.073904,0.072423
1261.703858,0.010526,0.078871,0.083358,0.057682,0.07326,0.071611
1263.567527,0.00957,0.078237,0.081395,0.056455,0.072322,0.070529
1265.431196,0.009562,0.078582,0.080507,0.056125,0.071961,0.070289
1267.294865,0.010481,0.079884,0.080911,0.056876,0.072463,0.071085
1269.158534,0.011498,0.081732,0.081698,0.058189,0.07337,0.072229
1271.022202,0.012208,0.084127,0.082312,0.059757,0.074427,0.0734
1272.885871,0.011914,0.085984,0.081988,0.060339,0.074709,0.073685
1274.74954,0.011865,0.088621,0.08228,0.0614,0.075611,0.0746
1276.613209,0.01251,0.092712,0.083901,0.063803,0.07774,0.076815
1278.476878,0.013052,0.0972,0.086292,0.06647,0.080207,0.079307
1280.340547,0.01281,0.100805,0.088477,0.067907,0.081726,0.080723
1282.204216,0.012671,0.103172,0.090421,0.067916,0.082006,0.08094
1284.067885,0.01299,0.104107,0.092197,0.067017,0.081197,0.080082
1285.931554,0.014551,0.10449,0.094489,0.066582,0.080544,0.079434
1287.795223,0.015454,0.102665,0.095143,0.064888,0.078478,0.077477
1289.658892,0.014775,0.098839,0.093649,0.061735,0.074788,0.073814
1291.522561,0.012782,0.094312,0.091157,0.058518,0.070778,0.069856
1293.38623,0.011572,0.091307,0.089994,0.056916,0.068536,0.067577
1295.249898,0.010889,0.089039,0.089751,0.055924,0.067245,0.06632
1297.113567,0.010818,0.087269,0.089919,0.054833,0.065953,0.065282
1298.977236,0.010824,0.085469,0.090096,0.053212,0.064577,0.06395
1300.840905,0.010937,0.083876,0.090238,0.051104,0.063086,0.062179
1302.704574,0.011695,0.082853,0.090738,0.04909,0.06155,0.060344
1304.568243,0.013132,0.082052,0.091177,0.046867,0.059851,0.058433
1306.431912,0.014959,0.081569,0.091282,0.044361,0.058205,0.056648
1308.295581,0.017346,0.081832,0.091029,0.041814,0.056615,0.054671
1310.15925,0.020833,0.083325,0.091559,0.040315,0.056172,0.053865
1312.022919,0.026099,0.086605,0.094185,0.040504,0.057593,0.055259
1313.886588,0.030743,0.08916,0.09593,0.039282,0.057587,0.055148
1315.750257,0.035285,0.091316,0.097271,0.03768,0.056958,0.054419
1317.613925,0.04074,0.093972,0.099652,0.037458,0.057269,0.054758
1319.477594,0.044043,0.093797,0.099153,0.035463,0.054999,0.0525
1321.341263,0.04299,0.088513,0.093892,0.030506,0.049054,0.046655
1323.204932,0.040076,0.081629,0.088009,0.026693,0.04396,0.041721
1325.068601,0.035951,0.074641,0.082068,0.024434,0.040341,0.038166
1326.93227,0.031007,0.067996,0.075509,0.022568,0.037246,0.034967
1328.795939,0.026389,0.062299,0.06895,0.020995,0.034438,0.032237
1330.659608,0.023622,0.058581,0.06385,0.0204,0.03259,0.030772
1332.523277,0.022025,0.056287,0.059887,0.019989,0.031239,0.029606
1334.386946,0.022806,0.056772,0.059087,0.022081,0.032667,0.031212
1336.250615,0.027187,0.061168,0.063347,0.028615,0.038738,0.037574
1338.114284,0.032806,0.067435,0.071642,0.038056,0.047987,0.047001
1339.977952,0.031646,0.066786,0.074936,0.03882,0.048346,0.047205
1341.841621,0.024912,0.059641,0.074636,0.030657,0.039731,0.038275
1343.70529,0.02029,0.05458,0.080821,0.025824,0.034853,0.033373
1345.568959,0.021371,0.055751,0.093958,0.027777,0.036862,0.035249
1347.432628,0.023357,0.058262,0.103107,0.030005,0.039338,0.03744
1349.296297,0.025306,0.060606,0.104581,0.029839,0.039523,0.037466
1351.159966,0.027417,0.062467,0.10141,0.028125,0.038201,0.036107
1353.023635,0.030733,0.064989,0.097739,0.027201,0.037664,0.035329
1354.887304,0.033465,0.066418,0.093158,0.025843,0.036741,0.034343
1356.750973,0.035986,0.067127,0.088936,0.024053,0.03555,0.033263
1358.614642,0.038755,0.068122,0.087318,0.024164,0.036252,0.034055
1360.478311,0.045436,0.074202,0.093136,0.031654,0.04438,0.042401
1362.34198,0.04847,0.077736,0.097404,0.036976,0.050769,0.048728
1364.205648,0.043175,0.071779,0.090972,0.030006,0.044213,0.041644
1366.069317,0.036855,0.064431,0.084018,0.022542,0.036721,0.034082
1367.932986,0.036269,0.063689,0.084287,0.023263,0.037586,0.035021
1369.796655,0.035883,0.063002,0.08435,0.024616,0.038737,0.036269
1371.660324,0.037709,0.0644,0.085628,0.028654,0.042224,0.040185
